timestamp,message,logStreamName
1617825509908,"REPORT RequestId: 05ef673d-9cb2-47d8-b55e-235dd0065000	Duration: 137.97 ms	Billed Duration: 138 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825510338,"START RequestId: e1067d24-98a4-447c-8fc0-20d18710e55c Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825510486,"END RequestId: e1067d24-98a4-447c-8fc0-20d18710e55c
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825510486,"REPORT RequestId: e1067d24-98a4-447c-8fc0-20d18710e55c	Duration: 145.04 ms	Billed Duration: 146 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825511558,"START RequestId: fb65d5d0-d5fe-40de-a01f-6774240cea3b Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825511687,"END RequestId: fb65d5d0-d5fe-40de-a01f-6774240cea3b
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825511687,"REPORT RequestId: fb65d5d0-d5fe-40de-a01f-6774240cea3b	Duration: 127.01 ms	Billed Duration: 128 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825513172,"START RequestId: 25b95976-630b-417c-a125-4a996ab93453 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825513307,"END RequestId: 25b95976-630b-417c-a125-4a996ab93453
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825513307,"REPORT RequestId: 25b95976-630b-417c-a125-4a996ab93453	Duration: 131.04 ms	Billed Duration: 132 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825514384,"START RequestId: d3a2c96e-3882-4acf-b278-847e76362599 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825514527,"END RequestId: d3a2c96e-3882-4acf-b278-847e76362599
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825514527,"REPORT RequestId: d3a2c96e-3882-4acf-b278-847e76362599	Duration: 139.46 ms	Billed Duration: 140 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825514914,"START RequestId: ded4c10e-593d-44db-9fc1-d1566ae6140c Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825515047,"END RequestId: ded4c10e-593d-44db-9fc1-d1566ae6140c
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825515047,"REPORT RequestId: ded4c10e-593d-44db-9fc1-d1566ae6140c	Duration: 130.34 ms	Billed Duration: 131 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825516034,"START RequestId: 4a514b4e-b408-4560-8eae-ae288275a219 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825516167,"END RequestId: 4a514b4e-b408-4560-8eae-ae288275a219
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825516167,"REPORT RequestId: 4a514b4e-b408-4560-8eae-ae288275a219	Duration: 130.78 ms	Billed Duration: 131 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825517049,"START RequestId: 4351dafa-8de7-48ed-9a1f-356d305aeb95 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825517187,"END RequestId: 4351dafa-8de7-48ed-9a1f-356d305aeb95
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825517187,"REPORT RequestId: 4351dafa-8de7-48ed-9a1f-356d305aeb95	Duration: 134.94 ms	Billed Duration: 135 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825519369,"START RequestId: 350d5bdb-e765-4990-bb3b-eb9ca67501a6 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825519376,"START RequestId: 0aefdffe-c466-467b-936a-b1434519321e Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825519507,"END RequestId: 350d5bdb-e765-4990-bb3b-eb9ca67501a6
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825519507,"REPORT RequestId: 350d5bdb-e765-4990-bb3b-eb9ca67501a6	Duration: 132.44 ms	Billed Duration: 133 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825519642,"END RequestId: 0aefdffe-c466-467b-936a-b1434519321e
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825519642,"REPORT RequestId: 0aefdffe-c466-467b-936a-b1434519321e	Duration: 262.38 ms	Billed Duration: 263 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825520695,"START RequestId: d3d6b1f9-48be-439d-8098-22bb57311f81 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825520822,"END RequestId: d3d6b1f9-48be-439d-8098-22bb57311f81
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825520822,"REPORT RequestId: d3d6b1f9-48be-439d-8098-22bb57311f81	Duration: 123.62 ms	Billed Duration: 124 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825521731,"START RequestId: 5bd0d4dc-ed9c-468b-9ebb-67e42b2e6ab1 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825521861,"END RequestId: 5bd0d4dc-ed9c-468b-9ebb-67e42b2e6ab1
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825521861,"REPORT RequestId: 5bd0d4dc-ed9c-468b-9ebb-67e42b2e6ab1	Duration: 129.28 ms	Billed Duration: 130 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825522573,"START RequestId: 8debd75d-d731-4c00-82b6-7634bd4891fa Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825522682,"END RequestId: 8debd75d-d731-4c00-82b6-7634bd4891fa
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825522682,"REPORT RequestId: 8debd75d-d731-4c00-82b6-7634bd4891fa	Duration: 105.54 ms	Billed Duration: 106 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825523256,"START RequestId: 3aeab75a-667f-406c-ab5e-0c74617ab02c Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825523402,"END RequestId: 3aeab75a-667f-406c-ab5e-0c74617ab02c
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825523402,"REPORT RequestId: 3aeab75a-667f-406c-ab5e-0c74617ab02c	Duration: 142.24 ms	Billed Duration: 143 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825525217,"START RequestId: 9aefe43d-51d4-4c3a-8200-9a8f065ac19d Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825525362,"END RequestId: 9aefe43d-51d4-4c3a-8200-9a8f065ac19d
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825525362,"REPORT RequestId: 9aefe43d-51d4-4c3a-8200-9a8f065ac19d	Duration: 141.52 ms	Billed Duration: 142 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825526215,"START RequestId: 41dbc52b-ae16-47db-9b5d-2bfed4dbfba5 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825526342,"END RequestId: 41dbc52b-ae16-47db-9b5d-2bfed4dbfba5
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825526342,"REPORT RequestId: 41dbc52b-ae16-47db-9b5d-2bfed4dbfba5	Duration: 124.94 ms	Billed Duration: 125 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825527427,"START RequestId: 3b3fa4ad-0765-4e0e-99da-b0a3c1c7e723 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825527562,"END RequestId: 3b3fa4ad-0765-4e0e-99da-b0a3c1c7e723
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825527562,"REPORT RequestId: 3b3fa4ad-0765-4e0e-99da-b0a3c1c7e723	Duration: 131.42 ms	Billed Duration: 132 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825527761,"START RequestId: 4a6f2d9f-09d1-4c33-a074-5cce32f6d488 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825527902,"END RequestId: 4a6f2d9f-09d1-4c33-a074-5cce32f6d488
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825527902,"REPORT RequestId: 4a6f2d9f-09d1-4c33-a074-5cce32f6d488	Duration: 137.84 ms	Billed Duration: 138 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825529961,"START RequestId: 879ba07d-d5b2-4626-b57f-4700946f2ae3 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825530101,"END RequestId: 879ba07d-d5b2-4626-b57f-4700946f2ae3
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825530101,"REPORT RequestId: 879ba07d-d5b2-4626-b57f-4700946f2ae3	Duration: 137.67 ms	Billed Duration: 138 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825530746,"START RequestId: 460521ea-7715-4e9a-8d5a-36c22f4c8e28 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825530863,"END RequestId: 460521ea-7715-4e9a-8d5a-36c22f4c8e28
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825530863,"REPORT RequestId: 460521ea-7715-4e9a-8d5a-36c22f4c8e28	Duration: 114.88 ms	Billed Duration: 115 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825531794,"START RequestId: dd89a3f0-8988-430e-bef3-8551b7d14fdb Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825531922,"END RequestId: dd89a3f0-8988-430e-bef3-8551b7d14fdb
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825531922,"REPORT RequestId: dd89a3f0-8988-430e-bef3-8551b7d14fdb	Duration: 125.35 ms	Billed Duration: 126 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825533757,"START RequestId: 0bc73b98-9b99-446b-b26a-8f427e111e15 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825533881,"END RequestId: 0bc73b98-9b99-446b-b26a-8f427e111e15
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825533882,"REPORT RequestId: 0bc73b98-9b99-446b-b26a-8f427e111e15	Duration: 122.99 ms	Billed Duration: 123 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825534519,"START RequestId: fd426aca-c53d-4807-a7e2-a5c5f0b6591a Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825534662,"END RequestId: fd426aca-c53d-4807-a7e2-a5c5f0b6591a
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825534662,"REPORT RequestId: fd426aca-c53d-4807-a7e2-a5c5f0b6591a	Duration: 139.97 ms	Billed Duration: 140 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825535824,"START RequestId: b0efb6ca-e3a6-4e6c-b9cd-c9731033f9b8 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825535835,"START RequestId: 1d8a77b1-b495-4591-99f9-83ac5da2a45c Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825535962,"END RequestId: b0efb6ca-e3a6-4e6c-b9cd-c9731033f9b8
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825535962,"REPORT RequestId: b0efb6ca-e3a6-4e6c-b9cd-c9731033f9b8	Duration: 135.36 ms	Billed Duration: 136 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825536107,"END RequestId: 1d8a77b1-b495-4591-99f9-83ac5da2a45c
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825536107,"REPORT RequestId: 1d8a77b1-b495-4591-99f9-83ac5da2a45c	Duration: 268.80 ms	Billed Duration: 269 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825538226,"START RequestId: 95e7f357-91f2-4565-bfe7-fe65c9164e21 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825538367,"END RequestId: 95e7f357-91f2-4565-bfe7-fe65c9164e21
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825538367,"REPORT RequestId: 95e7f357-91f2-4565-bfe7-fe65c9164e21	Duration: 137.83 ms	Billed Duration: 138 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825539190,"START RequestId: 8bd47a59-a184-4a72-8680-3303eb8e8ce5 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825539327,"END RequestId: 8bd47a59-a184-4a72-8680-3303eb8e8ce5
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825539327,"REPORT RequestId: 8bd47a59-a184-4a72-8680-3303eb8e8ce5	Duration: 133.20 ms	Billed Duration: 134 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825539837,"START RequestId: fa8868ea-9d14-40ce-851e-dc8d942685f7 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825539967,"END RequestId: fa8868ea-9d14-40ce-851e-dc8d942685f7
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825539967,"REPORT RequestId: fa8868ea-9d14-40ce-851e-dc8d942685f7	Duration: 127.00 ms	Billed Duration: 128 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825540285,"START RequestId: 2951db96-659e-4886-b16f-4dd6e36f6338 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825540446,"END RequestId: 2951db96-659e-4886-b16f-4dd6e36f6338
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825540446,"REPORT RequestId: 2951db96-659e-4886-b16f-4dd6e36f6338	Duration: 158.59 ms	Billed Duration: 159 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825542836,"START RequestId: 705f37b7-9b71-405d-b9a2-9ac55f8f0fd1 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825542987,"END RequestId: 705f37b7-9b71-405d-b9a2-9ac55f8f0fd1
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825542987,"REPORT RequestId: 705f37b7-9b71-405d-b9a2-9ac55f8f0fd1	Duration: 147.82 ms	Billed Duration: 148 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825543821,"START RequestId: 35341bca-0d2a-4012-b8a0-a1c48dbc352f Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825543949,"END RequestId: 35341bca-0d2a-4012-b8a0-a1c48dbc352f
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825543949,"REPORT RequestId: 35341bca-0d2a-4012-b8a0-a1c48dbc352f	Duration: 124.04 ms	Billed Duration: 125 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825544468,"START RequestId: f02f4c75-fd69-4fb0-b0cf-c6b57907abc3 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825544607,"END RequestId: f02f4c75-fd69-4fb0-b0cf-c6b57907abc3
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825544607,"REPORT RequestId: f02f4c75-fd69-4fb0-b0cf-c6b57907abc3	Duration: 136.47 ms	Billed Duration: 137 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825546011,"START RequestId: 5f8adc07-50a2-48e3-9e47-ac6967a00016 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825546147,"END RequestId: 5f8adc07-50a2-48e3-9e47-ac6967a00016
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825546147,"REPORT RequestId: 5f8adc07-50a2-48e3-9e47-ac6967a00016	Duration: 132.82 ms	Billed Duration: 133 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825547326,"START RequestId: c168b4a5-3519-43a9-9714-b72b6726cb3e Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825547467,"END RequestId: c168b4a5-3519-43a9-9714-b72b6726cb3e
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825547467,"REPORT RequestId: c168b4a5-3519-43a9-9714-b72b6726cb3e	Duration: 137.33 ms	Billed Duration: 138 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825548366,"START RequestId: 3f19111d-a611-43c6-ac68-407d9e3f9339 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825548507,"END RequestId: 3f19111d-a611-43c6-ac68-407d9e3f9339
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825548507,"REPORT RequestId: 3f19111d-a611-43c6-ac68-407d9e3f9339	Duration: 137.07 ms	Billed Duration: 138 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825549601,"START RequestId: 360e1d72-fbc4-46c5-8437-57805a62961e Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825549748,"END RequestId: 360e1d72-fbc4-46c5-8437-57805a62961e
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825549748,"REPORT RequestId: 360e1d72-fbc4-46c5-8437-57805a62961e	Duration: 134.84 ms	Billed Duration: 135 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825550731,"START RequestId: ed31897c-8889-44e1-9c0a-a6fe88d50c40 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825550887,"END RequestId: ed31897c-8889-44e1-9c0a-a6fe88d50c40
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825550887,"REPORT RequestId: ed31897c-8889-44e1-9c0a-a6fe88d50c40	Duration: 152.36 ms	Billed Duration: 153 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825551760,"START RequestId: a9ec9b74-ecb2-4b1b-b7dd-0915147ae900 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825551888,"END RequestId: a9ec9b74-ecb2-4b1b-b7dd-0915147ae900
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825551888,"REPORT RequestId: a9ec9b74-ecb2-4b1b-b7dd-0915147ae900	Duration: 125.34 ms	Billed Duration: 126 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825552514,"START RequestId: 692a12d5-066d-4798-af53-ab4d93e1b6a3 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825552667,"END RequestId: 692a12d5-066d-4798-af53-ab4d93e1b6a3
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825552667,"REPORT RequestId: 692a12d5-066d-4798-af53-ab4d93e1b6a3	Duration: 148.48 ms	Billed Duration: 149 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825553621,"START RequestId: 3b350578-3df0-42a1-b5ce-b6804878b485 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825553748,"END RequestId: 3b350578-3df0-42a1-b5ce-b6804878b485
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825553748,"REPORT RequestId: 3b350578-3df0-42a1-b5ce-b6804878b485	Duration: 124.37 ms	Billed Duration: 125 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825554819,"START RequestId: 7cbdd8ad-7163-4797-a7b7-1545be984118 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825554947,"END RequestId: 7cbdd8ad-7163-4797-a7b7-1545be984118
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825554947,"REPORT RequestId: 7cbdd8ad-7163-4797-a7b7-1545be984118	Duration: 124.66 ms	Billed Duration: 125 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825556019,"START RequestId: f4543d40-670c-467b-b0b5-5682b5b965f0 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825556148,"END RequestId: f4543d40-670c-467b-b0b5-5682b5b965f0
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825556148,"REPORT RequestId: f4543d40-670c-467b-b0b5-5682b5b965f0	Duration: 125.73 ms	Billed Duration: 126 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825556858,"START RequestId: 05049864-1639-4fa2-8380-0f5a494aba36 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825556988,"END RequestId: 05049864-1639-4fa2-8380-0f5a494aba36
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825556988,"REPORT RequestId: 05049864-1639-4fa2-8380-0f5a494aba36	Duration: 124.49 ms	Billed Duration: 125 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825558306,"START RequestId: a629a6db-8fe4-420d-aaa9-cf7410ceb27e Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825558467,"END RequestId: a629a6db-8fe4-420d-aaa9-cf7410ceb27e
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825558467,"REPORT RequestId: a629a6db-8fe4-420d-aaa9-cf7410ceb27e	Duration: 157.03 ms	Billed Duration: 158 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825559223,"START RequestId: 2e303b16-1d26-478f-a85d-f017dea46c17 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825559367,"END RequestId: 2e303b16-1d26-478f-a85d-f017dea46c17
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825559367,"REPORT RequestId: 2e303b16-1d26-478f-a85d-f017dea46c17	Duration: 136.30 ms	Billed Duration: 137 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825560597,"START RequestId: 54bff084-05af-428f-bec4-9495ac4b0f5b Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825560728,"END RequestId: 54bff084-05af-428f-bec4-9495ac4b0f5b
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825560728,"REPORT RequestId: 54bff084-05af-428f-bec4-9495ac4b0f5b	Duration: 127.62 ms	Billed Duration: 128 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825561555,"START RequestId: 032ba72e-bd83-41b7-9255-29e770186ea1 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825561687,"END RequestId: 032ba72e-bd83-41b7-9255-29e770186ea1
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825561687,"REPORT RequestId: 032ba72e-bd83-41b7-9255-29e770186ea1	Duration: 129.65 ms	Billed Duration: 130 ms	Memory Size: 128 MB	Max Memory Used: 87 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825562658,"START RequestId: da8cc63d-d35f-4d54-a3df-cf0b6fdef22d Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
